3.332222222E-2	1.771437616E-3	2.510306590E-1	0
6.665555556E-2	4.056214742E-3	2.497292492E-1	1.269120444E-1
9.998888889E-2	9.278048346E-3	2.471273294E-1	2.265187272E-1
1.333111111E-1	1.743761320E-2	2.427356900E-1	3.337420179E-1
1.666444444E-1	2.934890895E-2	2.375338746E-1	4.314721847E-1
1.999666667E-1	4.370805167E-2	2.310308744E-1	5.030549906E-1
2.333000000E-1	6.018732721E-2	2.243677283E-1	6.051262412E-1
2.666222222E-1	8.123458253E-2	2.162432516E-1	7.010541974E-1
2.999555556E-1	1.042377762E-1	2.087737533E-1	7.644913642E-1
3.332888889E-1	1.300129322E-1	2.014711486E-1	8.259612019E-1
3.666111111E-1	1.577426770E-1	1.958019413E-1	8.717471388E-1
3.999333333E-1	1.874258861E-1	1.925814807E-1	9.083608605E-1
4.332666667E-1	2.180854898E-1	1.908299982E-1	9.174285070E-1
4.666000000E-1	2.485786499E-1	1.915243383E-1	9.059328777E-1
4.999222222E-1	2.784179561E-1	1.933592676E-1	8.941660446E-1
5.332555556E-1	3.080948672E-1	1.947047624E-1	8.687129608E-1
5.665777778E-1	3.363059492E-1	1.947436743E-1	8.542377113E-1
5.999111111E-1	3.650087149E-1	1.929894927E-1	8.761495445E-1
6.332333333E-1	3.943675837E-1	1.884640235E-1	9.137871355E-1
6.665666667E-1	4.242228595E-1	1.787209943E-1	9.724855798E-1
6.999000000E-1	4.545736427E-1	1.644126844E-1	1.051584142E0
7.332222222E-1	4.863972277E-1	1.463557925E-1	1.169654955E0
7.665555556E-1	5.247406822E-1	1.304278055E-1	1.250845825E0
7.998777778E-1	5.663342873E-1	1.226578088E-1	1.293063378E0
8.332111111E-1	6.108469550E-1	1.266328892E-1	1.280304003E0
8.665333333E-1	6.502943360E-1	1.379391396E-1	1.219372017E0
8.998666667E-1	6.882711646E-1	1.513632736E-1	1.139399870E0
9.332000000E-1	7.221743961E-1	1.624988068E-1	1.045496471E0
9.665222222E-1	7.559222052E-1	1.680897405E-1	1.014008736E0
9.998555556E-1	7.895143669E-1	1.682991447E-1	1.011781059E0
1.033177778E0	8.231150758E-1	1.623118950E-1	1.052730367E0
1.066511111E0	8.578626717E-1	1.524125437E-1	1.128877844E0
1.099833333E0	8.948970690E-1	1.397441540E-1	1.197600364E0
1.133166667E0	9.337245598E-1	1.275674481E-1	1.288484466E0
1.166488889E0	9.777678112E-1	1.171917079E-1	1.356317529E0
1.199822222E0	1.023105725E0	1.139928400E-1	1.347853400E0
1.233155556E0	1.067620642E0	1.163372219E-1	1.298220995E0
1.266477778E0	1.109194678E0	1.227543012E-1	1.269155167E0
1.299811111E0	1.150764891E0	1.319435677E-1	1.204524544E0
1.333133333E0	1.186951550E0	1.427561102E-1	1.103254751E0
1.366466667E0	1.221345791E0	1.525877594E-1	1.046469218E0
1.399788889E0	1.254110457E0	1.616018102E-1	9.810081613E-1
1.433122222E0	1.284430201E0	1.697971380E-1	9.223761773E-1
1.466444444E0	1.314101714E0	1.750563089E-1	9.220419413E-1
1.499777778E0	1.345243105E0	1.786868059E-1	9.220419413E-1
