3.316231243E-2	2.513652286E-3	2.528246012E-1	0
6.633568265E-2	4.399523359E-3	2.516665053E-1	8.024457730E-2
9.949799507E-2	7.155566071E-3	2.502192597E-1	1.623976054E-1
1.326713653E-1	1.382833415E-2	2.464559583E-1	2.876452644E-1
1.658336777E-1	2.383735014E-2	2.409559895E-1	3.714556201E-1
1.990070479E-1	3.602084222E-2	2.357480293E-1	4.570905866E-1
2.321804182E-1	5.168542930E-2	2.289485210E-1	5.593087470E-1
2.653427306E-1	6.967165397E-2	2.201214258E-1	6.412567757E-1
2.985161008E-1	9.113584236E-2	2.130373968E-1	7.131507096E-1
3.316894710E-1	1.146303405E-1	2.053753408E-1	7.838630523E-1
3.648517834E-1	1.411683972E-1	1.988760096E-1	8.518337367E-1
3.980140959E-1	1.700244157E-1	1.942636386E-1	8.992171748E-1
4.311874661E-1	2.003287689E-1	1.912474445E-1	9.209208066E-1
4.643608363E-1	2.310649406E-1	1.915662730E-1	9.136750499E-1
4.975231487E-1	2.609309405E-1	1.921742511E-1	8.968660954E-1
5.306965190E-1	2.905057488E-1	1.940868060E-1	8.926913249E-1
5.638588314E-1	3.200815100E-1	1.949844783E-1	8.786222063E-1
5.970322016E-1	3.487887334E-1	1.944315015E-1	8.775151303E-1
6.301945140E-1	3.782225065E-1	1.921394066E-1	8.983109829E-1
6.633678842E-1	4.076606362E-1	1.852078486E-1	9.490291787E-1
6.965412545E-1	4.384079714E-1	1.736380526E-1	1.038114143E0
7.297035669E-1	4.706096316E-1	1.572851716E-1	1.139804717E0
7.628769371E-1	5.055678791E-1	1.389051120E-1	1.227151818E0
7.960392495E-1	5.455957745E-1	1.256042304E-1	1.284614367E0
8.292126197E-1	5.890941459E-1	1.220204923E-1	1.289641089E0
8.623859900E-1	6.309858574E-1	1.310487973E-1	1.255855155E0
8.955483024E-1	6.689577122E-1	1.457277723E-1	1.173962417E0
9.287216726E-1	7.041774725E-1	1.576494793E-1	1.098635438E0
9.618839850E-1	7.386747672E-1	1.669608075E-1	1.042748978E0
9.950573553E-1	7.723084251E-1	1.696020905E-1	1.014203336E0
1.028219668E0	8.059478009E-1	1.661540780E-1	1.050626058E0
1.061393038E0	8.410413656E-1	1.580679637E-1	1.106632708E0
1.094555350E0	8.767179943E-1	1.466477797E-1	1.178452107E0
1.127728721E0	9.150066356E-1	1.327653315E-1	1.275284214E0
1.160891033E0	9.573527651E-1	1.210614436E-1	1.322857056E0
1.194064403E0	1.000853859E0	1.145780410E-1	1.333821266E0
1.227237773E0	1.045653132E0	1.152000417E-1	1.335666480E0
1.260400086E0	1.089288590E0	1.200254669E-1	1.284645974E0
1.293573456E0	1.129876269E0	1.281826473E-1	1.230603620E0
1.326735768E0	1.168867363E0	1.382231120E-1	1.181203245E0
1.359909139E0	1.205538453E0	1.485513650E-1	1.102420360E0
1.393071451E0	1.239310832E0	1.578620125E-1	1.032253737E0
1.426244821E0	1.271634059E0	1.664463824E-1	9.736299601E-1
1.459418192E0	1.302074274E0	1.731442006E-1	9.311016536E-1
1.492580504E0	1.332371548E0	1.776671343E-1	9.311016536E-1
