0,000000000E0	-9,427512981E-4	2,538468124E-1	0
3,310162198E-2	-1,652449926E-4	2,528128378E-1	7,175735663E-2
6,619221008E-2	3,199952299E-3	2,515233671E-1	1,538428052E-1
9,929383206E-2	8,896372280E-3	2,481669193E-1	2,710965681E-1
1,323844202E-1	1,899358444E-2	2,430048237E-1	3,695486812E-1
1,654860421E-1	3,141845466E-2	2,386218546E-1	4,552619776E-1
1,985766303E-1	4,669331719E-2	2,311376099E-1	5,528671161E-1
2,316782522E-1	6,481428334E-2	2,236569297E-1	6,386563767E-1
2,647798742E-1	8,604073791E-2	2,156626649E-1	7,119816329E-1
2,979035639E-1	1,090786734E-1	2,074119318E-1	7,887444169E-1
3,309831182E-1	1,359960390E-1	2,004597430E-1	8,454084996E-1
3,640626724E-1	1,636873463E-1	1,953196832E-1	8,967906061E-1
3,971642944E-1	1,947399622E-1	1,919949929E-1	9,248648389E-1
4,302769502E-1	2,247550388E-1	1,907389001E-1	9,264357186E-1
4,633565045E-1	2,560599103E-1	1,925892678E-1	9,159915670E-1
4,964470926E-1	2,852958603E-1	1,936608329E-1	8,917713272E-1
5,295487146E-1	3,150492838E-1	1,947330462E-1	9,108250936E-1
5,626503365E-1	3,455798895E-1	1,950300216E-1	9,036345610E-1
5,957409246E-1	3,748203764E-1	1,924792731E-1	9,055263548E-1
6,288425466E-1	4,048419342E-1	1,860484463E-1	9,509813126E-1
6,619331347E-1	4,351287098E-1	1,744432098E-1	1,033909652E0
6,950347567E-1	4,672327994E-1	1,579242445E-1	1,150059967E0
7,281363787E-1	5,032192355E-1	1,403751932E-1	1,239118682E0
7,612269668E-1	5,430818612E-1	1,267120532E-1	1,301719032E0
7,943285888E-1	5,875894333E-1	1,228867406E-1	1,311361116E0
8,274191769E-1	6,297528203E-1	1,314778727E-1	1,254431359E0
8,605207989E-1	6,677709114E-1	1,444623437E-1	1,201913080E0
8,936113870E-1	7,044936987E-1	1,587388778E-1	1,125117133E0
9,267130089E-1	7,388959571E-1	1,665440781E-1	1,067316428E0
9,598146309E-1	7,743393194E-1	1,694345775E-1	1,055511331E0
9,929052190E-1	8,087561604E-1	1,655966267E-1	1,059715392E0
1,026006841E0	8,434372471E-1	1,573604761E-1	1,119501297E0
1,059097429E0	8,799346755E-1	1,449868068E-1	1,195303491E0
1,092199051E0	9,185023215E-1	1,323569933E-1	1,269974500E0
1,125289639E0	9,604322483E-1	1,207663393E-1	1,344617979E0
1,158391261E0	1,005718947E0	1,146133686E-1	1,339352146E0
1,191481849E0	1,048927003E0	1,154436961E-1	1,314369569E0
1,224583471E0	1,092386341E0	1,222252917E-1	1,300034274E0
1,257685093E0	1,133514134E0	1,313326010E-1	1,238193529E0
1,290775681E0	1,172053263E0	1,414716164E-1	1,186984922E0
1,323877303E0	1,209558093E0	1,510918623E-1	1,120728970E0
1,356967891E0	1,243699346E0	1,607078954E-1	1,051486646E0
1,390069513E0	1,276807273E0	1,690289488E-1	9,882955728E-1
1,423160102E0	1,307589811E0	1,747597188E-1	9,356504556E-1
1,456261723E0	1,337856171E0	1,794548939E-1	9,356504556E-1
