0.000000000E0	9.423985841E-4	2.526532807E-1	0
3.333333333E-2	2.684828052E-3	2.526547926E-1	6.804407154E-2
6.666666667E-2	4.429777302E-3	2.497522553E-1	1.524257978E-1
9.998888889E-2	1.140151100E-2	2.474350635E-1	2.849436719E-1
1.333111111E-1	2.186062341E-2	2.422168463E-1	3.742794208E-1
1.666444444E-1	3.406216529E-2	2.370001410E-1	4.805929197E-1
1.999666667E-1	5.149250745E-2	2.300455419E-1	5.583509199E-1
2.333000000E-1	6.834254374E-2	2.225096289E-1	6.293285182E-1
2.666333333E-1	9.042037238E-2	2.143974417E-1	7.385517394E-1
2.999555556E-1	1.148214403E-1	2.062872704E-1	7.995650627E-1
3.332888889E-1	1.415447396E-1	1.993407345E-1	8.374130520E-1
3.666111111E-1	1.694276428E-1	1.947184458E-1	8.862638006E-1
3.999444444E-1	2.002125792E-1	1.924219162E-1	8.990225731E-1
4.332666667E-1	2.292540782E-1	1.912854944E-1	8.887874943E-1
4.666000000E-1	2.594551811E-1	1.924733198E-1	8.984081913E-1
4.999333333E-1	2.890749702E-1	1.942414510E-1	9.072614036E-1
5.332555556E-1	3.198568829E-1	1.954297804E-1	8.888302070E-1
5.665888889E-1	3.483170681E-1	1.948736644E-1	8.898546970E-1
5.999111111E-1	3.791020045E-1	1.925771348E-1	9.297867505E-1
6.332444444E-1	4.093116747E-1	1.838911932E-1	9.368642792E-1
6.665666667E-1	4.383617410E-1	1.728810044E-1	1.010364705E0
6.999000000E-1	4.709012018E-1	1.566465510E-1	1.157368538E0
7.332222222E-1	5.075078433E-1	1.386731957E-1	1.239446839E0
7.665555556E-1	5.475948081E-1	1.259301526E-1	1.286599124E0
7.998888889E-1	5.917393783E-1	1.224835944E-1	1.293845333E0
8.332111111E-1	6.335486143E-1	1.329744560E-1	1.256935328E0
8.665444444E-1	6.718699677E-1	1.469471529E-1	1.184857765E0
8.998666667E-1	7.084514113E-1	1.580142888E-1	1.076050578E0
9.332000000E-1	7.409697060E-1	1.661738479E-1	1.006884923E0
9.665333333E-1	7.746541559E-1	1.691071265E-1	1.028795724E0
9.998555556E-1	8.095072809E-1	1.639100754E-1	1.090349950E0
1.033188889E0	8.461053551E-1	1.558104872E-1	1.141847758E0
1.066511111E0	8.827074609E-1	1.430644203E-1	1.182259636E0
1.099844444E0	9.204716904E-1	1.297385516E-1	1.292817970E0
1.133166667E0	9.652041259E-1	1.181611598E-1	1.335116193E0
1.166500000E0	1.008187076E0	1.147135936E-1	1.325499111E0
1.199822222E0	1.053490243E0	1.147529022E-1	1.335485792E0
1.233155556E0	1.097046444E0	1.200179874E-1	1.271854640E0
1.266488889E0	1.137114762E0	1.287649077E-1	1.227907117E0
1.299811111E0	1.176600759E0	1.392537536E-1	1.181520854E0
1.333144444E0	1.213183210E0	1.491592698E-1	1.086792745E0
1.366466667E0	1.246280803E0	1.590617623E-1	1.035599881E0
1.399800000E0	1.279961221E0	1.666415195E-1	9.810448871E-1
1.433122222E0	1.310157789E0	1.730566333E-1	9.212137019E-1
1.466455556E0	1.340355868E0	1.777293176E-1	9.212137019E-1
